날짜,순위,제목,가수
2023-04-19,86,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),정국
2023-04-19,87,Rising,tripleS (트리플에스)
2023-04-19,88,LOVE me,BE'O (비오)
2023-04-19,89,Made You Look,Meghan Trainor(메간 트레이너)
2023-04-19,90,Like Crazy,지민
2023-04-19,91,Impurities,LE SSERAFIM (르세라핌)
2023-04-19,92,Hurt,NewJeans
2023-04-19,93,Higher,FIFTY FIFTY
2023-04-19,94,그댄 행복에 살텐데 (2022),최유리
2023-04-19,95,사랑하기 싫어,지아(Zia)
2023-04-19,96,Kiss,NCT 도재정
2023-04-19,97,보고싶었어,WSG워너비(4FIRE)
2023-04-19,98,봄날,방탄소년단
2023-04-19,99,Next Level,aespa
2023-04-19,100,후유증 (Can We Go Back),NCT 도재정
2023-04-20,1,I AM,IVE (아이브)
2023-04-20,2,Kitsch,IVE (아이브)
2023-04-20,3,꽃,지수(JISOO)
2023-04-20,4,Cupid,FIFTY FIFTY
2023-04-20,5,Ditto,NewJeans
2023-04-20,6,Hype Boy,NewJeans
2023-04-20,7,Teddy Bear,STAYC(스테이씨)
2023-04-20,8,OMG,NewJeans
2023-04-20,9,Love Me Like This,NMIXX
2023-04-20,10,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-04-20,11,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-04-20,12,Attention,NewJeans
2023-04-20,13,CHRISTIAN,지올팍(Zior Park)
2023-04-20,14,사건의 지평선,윤하(Younha/ユンナ)
2023-04-20,15,After LIKE,IVE (아이브)
2023-04-20,16,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-04-20,17,LOVE DIVE,IVE (아이브)
2023-04-20,18,FRIEND THE END,볼빨간사춘기
2023-04-20,19,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-04-20,20,심(心),DK(디셈버)
2023-04-20,21,Dangerously,Charlie Puth(찰리 푸스)
2023-04-20,22,Chase Love Hard (Feat. 황민현),볼빨간사춘기
2023-04-20,23,밤이 무서워요 (Lonely Night),주주 시크릿
2023-04-20,24,Cupid (Twin Ver.),FIFTY FIFTY
2023-04-20,25,When I Get Old,Christopher(크리스토퍼)
2023-04-20,26,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-04-20,27,Shut Down,BLACKPINK
2023-04-20,28,오르트구름,윤하(Younha/ユンナ)
2023-04-20,29,Poppy (Korean Ver.),STAYC(스테이씨)
2023-04-20,30,사랑인가 봐,멜로망스(MeloMance)
2023-04-20,31,Pink Venom,BLACKPINK
2023-04-20,32,Candy,NCT DREAM
2023-04-20,33,VIBE (feat. Jimin of BTS),태양
2023-04-20,34,너의 모든 순간,성시경
2023-04-20,35,ELEVEN,IVE (아이브)
2023-04-20,36,FEARLESS,LE SSERAFIM (르세라핌)
2023-04-20,37,Cookie,NewJeans
2023-04-20,38,Nostalgia,우디(Woody)
2023-04-20,39,That's Hilarious,Charlie Puth(찰리 푸스)
2023-04-20,40,STAY,The Kid LAROI
2023-04-20,41,Perfume,NCT 도재정
2023-04-20,42,그라데이션,10CM
2023-04-20,43,TOMBOY,(여자)아이들
2023-04-20,44,다정히 내 이름을 부르면,경서예지
2023-04-20,45,Unholy,Sam Smith(샘 스미스)
2023-04-20,46,Nxde,(여자)아이들
2023-04-20,47,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-04-20,48,Say My Name,Say Yes!
2023-04-20,49,사람 Pt.2 (feat. 아이유),Agust D
2023-04-20,50,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-04-20,51,Say I Love You,우디(Woody)
2023-04-20,52,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-04-20,53,Monologue,테이(Tei)
2023-04-20,54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-04-20,55,빛이 나는 너에게,던 (DAWN)
2023-04-20,56,WHEN I MOVE,카라(Kara)
2023-04-20,57,"Young, Dumb, Stupid",NMIXX
2023-04-20,58,Rush Hour (Feat. j-hope of BTS),Crush
2023-04-20,59,Blue Blood,IVE (아이브)
2023-04-20,60,Off My Face,Justin Bieber(저스틴 비버)
2023-04-20,61,드라마,아이유(IU)
2023-04-20,62,Feel My Rhythm,Red Velvet (레드벨벳)
2023-04-20,63,취중고백,김민석 (멜로망스)
2023-04-20,64,해요 (2022),#안녕
2023-04-20,65,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-04-20,66,주저하는 연인들을 위해,잔나비
2023-04-20,67,헤어지자 말해요,박재정
2023-04-20,68,사랑이 이별이 돼 가는 모습이,볼빨간사춘기
2023-04-20,69,사랑은 늘 도망가,임영웅
2023-04-20,70,나의 X에게,경서
2023-04-20,71,strawberry moon,아이유(IU)
2023-04-20,72,Expectations,Anne-Marie(앤 마리)
2023-04-20,73,Love story,볼빨간사춘기
2023-04-20,74,INVU,태연 (TAEYEON)
2023-04-20,75,내가 아니라도,주호
2023-04-20,76,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023-04-20,77,딱 10CM만,10CM
2023-04-20,78,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현)
2023-04-20,79,Zero,NewJeans
2023-04-20,80,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023-04-20,81,자격지심 (Feat. ZICO),BE'O (비오)
2023-04-20,82,LOVE me,BE'O (비오)
2023-04-20,83,도깨비불 (Illusion),aespa
2023-04-20,84,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-04-20,85,Anti-Hero,Taylor Swift(테일러 스위프트)
2023-04-20,86,Dynamite,방탄소년단
2023-04-20,87,Lips,IVE (아이브)
2023-04-20,88,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),정국
2023-04-20,89,Like Crazy,지민
2023-04-20,90,Rising,tripleS (트리플에스)
2023-04-20,91,Hurt,NewJeans
2023-04-20,92,Impurities,LE SSERAFIM (르세라핌)
2023-04-20,93,Higher,FIFTY FIFTY
2023-04-20,94,사랑하기 싫어,지아(Zia)
2023-04-20,95,Made You Look,Meghan Trainor(메간 트레이너)
2023-04-20,96,그댄 행복에 살텐데 (2022),최유리
2023-04-20,97,보고싶었어,WSG워너비(4FIRE)
2023-04-20,98,우린 그렇게 사랑해서,강민경
2023-04-20,99,봄날,방탄소년단
2023-04-20,100,Next Level,aespa
2023-04-21,1,I AM,IVE (아이브)
2023-04-21,2,Kitsch,IVE (아이브)
2023-04-21,3,꽃,지수(JISOO)
2023-04-21,4,Cupid,FIFTY FIFTY
2023-04-21,5,Ditto,NewJeans
2023-04-21,6,Hype Boy,NewJeans
2023-04-21,7,Teddy Bear,STAYC(스테이씨)
2023-04-21,8,OMG,NewJeans
2023-04-21,9,Love Me Like This,NMIXX
2023-04-21,10,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-04-21,11,CHRISTIAN,지올팍(Zior Park)
2023-04-21,12,Attention,NewJeans
2023-04-21,13,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-04-21,14,사건의 지평선,윤하(Younha/ユンナ)
2023-04-21,15,After LIKE,IVE (아이브)
2023-04-21,16,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-04-21,17,LOVE DIVE,IVE (아이브)
2023-04-21,18,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-04-21,19,FRIEND THE END,볼빨간사춘기
2023-04-21,20,Dangerously,Charlie Puth(찰리 푸스)
2023-04-21,21,심(心),DK(디셈버)
2023-04-21,22,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-04-21,23,밤이 무서워요 (Lonely Night),주주 시크릿
2023-04-21,24,When I Get Old,Christopher(크리스토퍼)
2023-04-21,25,Shut Down,BLACKPINK
2023-04-21,26,오르트구름,윤하(Younha/ユンナ)
2023-04-21,27,사람 Pt.2 (feat. 아이유),Agust D
2023-04-21,28,Cupid (Twin Ver.),FIFTY FIFTY
2023-04-21,29,Poppy (Korean Ver.),STAYC(스테이씨)
2023-04-21,30,사랑인가 봐,멜로망스(MeloMance)
2023-04-21,31,Chase Love Hard (Feat. 황민현),볼빨간사춘기
2023-04-21,32,Pink Venom,BLACKPINK
2023-04-21,33,ELEVEN,IVE (아이브)
2023-04-21,34,VIBE (feat. Jimin of BTS),태양
2023-04-21,35,Candy,NCT DREAM
2023-04-21,36,FEARLESS,LE SSERAFIM (르세라핌)
2023-04-21,37,That's Hilarious,Charlie Puth(찰리 푸스)
2023-04-21,38,STAY,The Kid LAROI
2023-04-21,39,Cookie,NewJeans
2023-04-21,40,너의 모든 순간,성시경
2023-04-21,41,Nostalgia,우디(Woody)
2023-04-21,42,그라데이션,10CM
2023-04-21,43,Nxde,(여자)아이들
2023-04-21,44,Expectations,Anne-Marie(앤 마리)
2023-04-21,45,다정히 내 이름을 부르면,경서예지
2023-04-21,46,TOMBOY,(여자)아이들
2023-04-21,47,Unholy,Sam Smith(샘 스미스)
2023-04-21,48,빛이 나는 너에게,던 (DAWN)
2023-04-21,49,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-04-21,50,Say I Love You,우디(Woody)
2023-04-21,51,Monologue,테이(Tei)
2023-04-21,52,WHEN I MOVE,카라(Kara)
2023-04-21,53,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-04-21,54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-04-21,55,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-04-21,56,Off My Face,Justin Bieber(저스틴 비버)
2023-04-21,57,Say My Name,Say Yes!
2023-04-21,58,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-04-21,59,헤어지자 말해요,박재정
2023-04-21,60,사랑은 늘 도망가,임영웅
2023-04-21,61,취중고백,김민석 (멜로망스)
2023-04-21,62,Rush Hour (Feat. j-hope of BTS),Crush
2023-04-21,63,Perfume,NCT 도재정
2023-04-21,64,Feel My Rhythm,Red Velvet (레드벨벳)
2023-04-21,65,해요 (2022),#안녕
2023-04-21,66,Dynamite,방탄소년단
2023-04-21,67,드라마,아이유(IU)
2023-04-21,68,주저하는 연인들을 위해,잔나비
2023-04-21,69,나의 X에게,경서
2023-04-21,70,Like Crazy,지민
2023-04-21,71,strawberry moon,아이유(IU)
2023-04-21,72,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023-04-21,73,INVU,태연 (TAEYEON)
2023-04-21,74,Blue Blood,IVE (아이브)
2023-04-21,75,도깨비불 (Illusion),aespa
2023-04-21,76,"Young, Dumb, Stupid",NMIXX
2023-04-21,77,딱 10CM만,10CM
2023-04-21,78,Love story,볼빨간사춘기
2023-04-21,79,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-04-21,80,Anti-Hero,Taylor Swift(테일러 스위프트)
2023-04-21,81,내가 아니라도,주호
2023-04-21,82,자격지심 (Feat. ZICO),BE'O (비오)
2023-04-21,83,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),정국
2023-04-21,84,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023-04-21,85,LOVE me,BE'O (비오)
2023-04-21,86,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현)
2023-04-21,87,Made You Look,Meghan Trainor(메간 트레이너)
2023-04-21,88,Zero,NewJeans
2023-04-21,89,Rising,tripleS (트리플에스)
2023-04-21,90,봄날,방탄소년단
2023-04-21,91,Impurities,LE SSERAFIM (르세라핌)
2023-04-21,92,사랑이 이별이 돼 가는 모습이,볼빨간사춘기
2023-04-21,93,Lips,IVE (아이브)
2023-04-21,94,Hurt,NewJeans
2023-04-21,95,사랑하기 싫어,지아(Zia)
2023-04-21,96,Higher,FIFTY FIFTY
2023-04-21,97,해금,Agust D
2023-04-21,98,보고싶었어,WSG워너비(4FIRE)
2023-04-21,99,그댄 행복에 살텐데 (2022),최유리
2023-04-21,100,우린 그렇게 사랑해서,강민경
2023-04-22,1,I AM,IVE (아이브)
2023-04-22,2,Kitsch,IVE (아이브)
2023-04-22,3,꽃,지수(JISOO)
2023-04-22,4,Cupid,FIFTY FIFTY
2023-04-22,5,Ditto,NewJeans
2023-04-22,6,Hype Boy,NewJeans
2023-04-22,7,Teddy Bear,STAYC(스테이씨)
2023-04-22,8,OMG,NewJeans
2023-04-22,9,Love Me Like This,NMIXX
2023-04-22,10,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-04-22,11,CHRISTIAN,지올팍(Zior Park)
2023-04-22,12,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-04-22,13,Attention,NewJeans
2023-04-22,14,사건의 지평선,윤하(Younha/ユンナ)
2023-04-22,15,After LIKE,IVE (아이브)
2023-04-22,16,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-04-22,17,LOVE DIVE,IVE (아이브)
2023-04-22,18,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-04-22,19,Dangerously,Charlie Puth(찰리 푸스)
2023-04-22,20,FRIEND THE END,볼빨간사춘기
2023-04-22,21,심(心),DK(디셈버)
2023-04-22,22,오르트구름,윤하(Younha/ユンナ)
2023-04-22,23,밤이 무서워요 (Lonely Night),주주 시크릿
2023-04-22,24,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-04-22,25,When I Get Old,Christopher(크리스토퍼)
2023-04-22,26,Shut Down,BLACKPINK
2023-04-22,27,Cupid (Twin Ver.),FIFTY FIFTY
2023-04-22,28,사랑인가 봐,멜로망스(MeloMance)
2023-04-22,29,Poppy (Korean Ver.),STAYC(스테이씨)
2023-04-22,30,ELEVEN,IVE (아이브)
2023-04-22,31,Candy,NCT DREAM
2023-04-22,32,Pink Venom,BLACKPINK
2023-04-22,33,VIBE (feat. Jimin of BTS),태양
2023-04-22,34,FEARLESS,LE SSERAFIM (르세라핌)
2023-04-22,35,너의 모든 순간,성시경
2023-04-22,36,Chase Love Hard (Feat. 황민현),볼빨간사춘기
2023-04-22,37,That's Hilarious,Charlie Puth(찰리 푸스)
2023-04-22,38,Cookie,NewJeans
2023-04-22,39,그라데이션,10CM
2023-04-22,40,STAY,The Kid LAROI
2023-04-22,41,Expectations,Anne-Marie(앤 마리)
2023-04-22,42,Nostalgia,우디(Woody)
2023-04-22,43,TOMBOY,(여자)아이들
2023-04-22,44,Nxde,(여자)아이들
2023-04-22,45,Monologue,테이(Tei)
2023-04-22,46,빛이 나는 너에게,던 (DAWN)
2023-04-22,47,다정히 내 이름을 부르면,경서예지
2023-04-22,48,Unholy,Sam Smith(샘 스미스)
2023-04-22,49,사람 Pt.2 (feat. 아이유),Agust D
2023-04-22,50,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-04-22,51,Say I Love You,우디(Woody)
2023-04-22,52,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-04-22,53,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-04-22,54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-04-22,55,헤어지자 말해요,박재정
2023-04-22,56,Off My Face,Justin Bieber(저스틴 비버)
2023-04-22,57,WHEN I MOVE,카라(Kara)
2023-04-22,58,주저하는 연인들을 위해,잔나비
2023-04-22,59,Perfume,NCT 도재정
2023-04-22,60,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-04-22,61,취중고백,김민석 (멜로망스)
2023-04-22,62,Feel My Rhythm,Red Velvet (레드벨벳)
2023-04-22,63,Say My Name,Say Yes!
2023-04-22,64,"Young, Dumb, Stupid",NMIXX
2023-04-22,65,Rush Hour (Feat. j-hope of BTS),Crush
2023-04-22,66,해요 (2022),#안녕
2023-04-22,67,사랑은 늘 도망가,임영웅
2023-04-22,68,나의 X에게,경서
2023-04-22,69,드라마,아이유(IU)
2023-04-22,70,strawberry moon,아이유(IU)
2023-04-22,71,자격지심 (Feat. ZICO),BE'O (비오)
2023-04-22,72,Love story,볼빨간사춘기
2023-04-22,73,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023-04-22,74,딱 10CM만,10CM
2023-04-22,75,내가 아니라도,주호
2023-04-22,76,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023-04-22,77,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-04-22,78,Dynamite,방탄소년단
2023-04-22,79,도깨비불 (Illusion),aespa
2023-04-22,80,INVU,태연 (TAEYEON)
2023-04-22,81,Blue Blood,IVE (아이브)
2023-04-22,82,LOVE me,BE'O (비오)
2023-04-22,83,Made You Look,Meghan Trainor(메간 트레이너)
2023-04-22,84,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),정국
2023-04-22,85,Anti-Hero,Taylor Swift(테일러 스위프트)
2023-04-22,86,Hurt,NewJeans
2023-04-22,87,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현)
2023-04-22,88,봄날,방탄소년단
2023-04-22,89,Zero,NewJeans
2023-04-22,90,Impurities,LE SSERAFIM (르세라핌)
2023-04-22,91,사랑하기 싫어,지아(Zia)
2023-04-22,92,사랑이 이별이 돼 가는 모습이,볼빨간사춘기
2023-04-22,93,Lips,IVE (아이브)
2023-04-22,94,보고싶었어,WSG워너비(4FIRE)
2023-04-22,95,Higher,FIFTY FIFTY
2023-04-22,96,Like Crazy,지민
2023-04-22,97,그댄 행복에 살텐데 (2022),최유리
2023-04-22,98,Rising,tripleS (트리플에스)
2023-04-22,99,우린 그렇게 사랑해서,강민경
2023-04-22,100,Next Level,aespa
2023-04-23,1,I AM,IVE (아이브)
2023-04-23,2,Kitsch,IVE (아이브)
2023-04-23,3,꽃,지수(JISOO)
2023-04-23,4,Cupid,FIFTY FIFTY
2023-04-23,5,Ditto,NewJeans
2023-04-23,6,Hype Boy,NewJeans
2023-04-23,7,Teddy Bear,STAYC(스테이씨)
2023-04-23,8,OMG,NewJeans
2023-04-23,9,Love Me Like This,NMIXX
2023-04-23,10,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-04-23,11,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-04-23,12,CHRISTIAN,지올팍(Zior Park)
2023-04-23,13,Attention,NewJeans
2023-04-23,14,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-04-23,15,사건의 지평선,윤하(Younha/ユンナ)
2023-04-23,16,After LIKE,IVE (아이브)
2023-04-23,17,LOVE DIVE,IVE (아이브)
2023-04-23,18,FRIEND THE END,볼빨간사춘기
2023-04-23,19,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-04-23,20,Dangerously,Charlie Puth(찰리 푸스)
2023-04-23,21,심(心),DK(디셈버)
2023-04-23,22,Cupid (Twin Ver.),FIFTY FIFTY
2023-04-23,23,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-04-23,24,When I Get Old,Christopher(크리스토퍼)
2023-04-23,25,오르트구름,윤하(Younha/ユンナ)
2023-04-23,26,Poppy (Korean Ver.),STAYC(스테이씨)
2023-04-23,27,밤이 무서워요 (Lonely Night),주주 시크릿
2023-04-23,28,사랑인가 봐,멜로망스(MeloMance)
2023-04-23,29,Shut Down,BLACKPINK
2023-04-23,30,FEARLESS,LE SSERAFIM (르세라핌)
2023-04-23,31,Chase Love Hard (Feat. 황민현),볼빨간사춘기
2023-04-23,32,Candy,NCT DREAM
2023-04-23,33,헤어지자 말해요,박재정
2023-04-23,34,ELEVEN,IVE (아이브)
2023-04-23,35,Pink Venom,BLACKPINK
2023-04-23,36,VIBE (feat. Jimin of BTS),태양
2023-04-23,37,너의 모든 순간,성시경
2023-04-23,38,That's Hilarious,Charlie Puth(찰리 푸스)
2023-04-23,39,빛이 나는 너에게,던 (DAWN)
2023-04-23,40,Nostalgia,우디(Woody)
2023-04-23,41,그라데이션,10CM
2023-04-23,42,Expectations,Anne-Marie(앤 마리)
2023-04-23,43,Cookie,NewJeans
2023-04-23,44,STAY,The Kid LAROI
2023-04-23,45,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-04-23,46,TOMBOY,(여자)아이들
2023-04-23,47,다정히 내 이름을 부르면,경서예지
2023-04-23,48,Perfume,NCT 도재정
2023-04-23,49,Nxde,(여자)아이들
2023-04-23,50,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-04-23,51,Monologue,테이(Tei)
2023-04-23,52,사람 Pt.2 (feat. 아이유),Agust D
2023-04-23,53,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-04-23,54,Say I Love You,우디(Woody)
2023-04-23,55,Unholy,Sam Smith(샘 스미스)
2023-04-23,56,Say My Name,Say Yes!
2023-04-23,57,Off My Face,Justin Bieber(저스틴 비버)
2023-04-23,58,WHEN I MOVE,카라(Kara)
2023-04-23,59,취중고백,김민석 (멜로망스)
2023-04-23,60,Feel My Rhythm,Red Velvet (레드벨벳)
2023-04-23,61,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-04-23,62,나의 X에게,경서
2023-04-23,63,해요 (2022),#안녕
2023-04-23,64,드라마,아이유(IU)
2023-04-23,65,strawberry moon,아이유(IU)
2023-04-23,66,"Young, Dumb, Stupid",NMIXX
2023-04-23,67,사랑은 늘 도망가,임영웅
2023-04-23,68,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-04-23,69,주저하는 연인들을 위해,잔나비
2023-04-23,70,Rush Hour (Feat. j-hope of BTS),Crush
2023-04-23,71,Blue Blood,IVE (아이브)
2023-04-23,72,INVU,태연 (TAEYEON)
2023-04-23,73,Love story,볼빨간사춘기
2023-04-23,74,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023-04-23,75,내가 아니라도,주호
2023-04-23,76,KNOCK,이채연
2023-04-23,77,Higher,FIFTY FIFTY
2023-04-23,78,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현)
2023-04-23,79,도깨비불 (Illusion),aespa
2023-04-23,80,딱 10CM만,10CM
2023-04-23,81,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023-04-23,82,자격지심 (Feat. ZICO),BE'O (비오)
2023-04-23,83,LOVE me,BE'O (비오)
2023-04-23,84,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-04-23,85,Anti-Hero,Taylor Swift(테일러 스위프트)
2023-04-23,86,사랑이 이별이 돼 가는 모습이,볼빨간사춘기
2023-04-23,87,Lips,IVE (아이브)
2023-04-23,88,Zero,NewJeans
2023-04-23,89,Made You Look,Meghan Trainor(메간 트레이너)
2023-04-23,90,Dynamite,방탄소년단
2023-04-23,91,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),정국
2023-04-23,92,그댄 행복에 살텐데 (2022),최유리
2023-04-23,93,사랑하기 싫어,지아(Zia)
2023-04-23,94,Hurt,NewJeans
2023-04-23,95,Impurities,LE SSERAFIM (르세라핌)
2023-04-23,96,봄날,방탄소년단
2023-04-23,97,Rising,tripleS (트리플에스)
2023-04-23,98,보고싶었어,WSG워너비(4FIRE)
2023-04-23,99,Next Level,aespa
2023-04-23,100,Like Crazy,지민
2023-04-24,1,I AM,IVE (아이브)
2023-04-24,2,Kitsch,IVE (아이브)
2023-04-24,3,꽃,지수(JISOO)
2023-04-24,4,Cupid,FIFTY FIFTY
2023-04-24,5,손오공,세븐틴(SEVENTEEN)
2023-04-24,6,Ditto,NewJeans
2023-04-24,7,Hype Boy,NewJeans
2023-04-24,8,Teddy Bear,STAYC(스테이씨)
2023-04-24,9,F*ck My Life,세븐틴(SEVENTEEN)
2023-04-24,10,OMG,NewJeans
2023-04-24,11,Love Me Like This,NMIXX
2023-04-24,12,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-04-24,13,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-04-24,14,Attention,NewJeans
2023-04-24,15,CHRISTIAN,지올팍(Zior Park)
2023-04-24,16,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-04-24,17,사건의 지평선,윤하(Younha/ユンナ)
2023-04-24,18,먼지,세븐틴(SEVENTEEN)
2023-04-24,19,After LIKE,IVE (아이브)
2023-04-24,20,LOVE DIVE,IVE (아이브)
2023-04-24,21,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-04-24,22,FRIEND THE END,볼빨간사춘기
2023-04-24,23,Dangerously,Charlie Puth(찰리 푸스)
2023-04-24,24,Fire,세븐틴(SEVENTEEN)
2023-04-24,25,April shower,세븐틴(SEVENTEEN)
2023-04-24,26,Cupid (Twin Ver.),FIFTY FIFTY
